processed_url,url_length,label
http  correios com.br,94,1.0
http  extratorrent cc,112,1.0
http  onedio com,83,1.0
http www promocaocielo in,55,0.0
http  twitter com,307,1.0
http  sourceforge net,153,1.0
http  digg com,92,1.0
http  tobogo net,107,1.0
http  autohouse2011 ge,153,0.0
https  eksisozluk com,86,1.0
http www refriautoartiles com,275,0.0
http  xhamster com,99,1.0
http  zozo jp,109,1.0
http  bluegape com,100,1.0
http service.confirm.paypal.cmd.cgi aficion fr,82,0.0
http  thechive com,96,1.0
http  dracikutloch cz,37,0.0
http  kienthuc net.vn,88,1.0
http  thenextweb com,108,1.0
http  tobogo net,107,1.0
http  pornsharing com,85,1.0
http update-information-paypals-accounts-supports.com lubinhote com,70,0.0
http  extratorrent cc,105,1.0
http  thenextweb com,95,1.0
http  ap org,95,1.0
http  web de,95,1.0
http  pornsharing com,99,1.0
http  distractify com,87,1.0
http  depositphotos com,117,1.0
http www chao-yue net,114,0.0
http  elitedaily com,95,1.0
http  correios com.br,84,1.0
http  pikabu ru,97,1.0
http  bdnews24 com,90,1.0
http  metro co.uk,102,1.0
https  medium com,89,1.0
http  thenextweb com,104,1.0
http  searchengineland com,98,1.0
http appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify4 id8-eu net,198,0.0
http appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify4 srv-woa1 co.uk,202,0.0
http  mic com,120,1.0
http  thenextweb com,105,1.0
http  motthegioi vn,83,1.0
http  grantland com,83,1.0
http  deadspin com,101,1.0
http  udn com,201,1.0
http  kienthuc net.vn,92,1.0
http  torcache net,141,1.0
http  ecnavi jp,95,1.0
http  olx in,128,1.0
http  cheezburger com,108,1.0
http  babal net,318,1.0
http www spahibiscusindia in,57,0.0
http ns303913 ovh net,85,0.0
http  filehippo com,89,1.0
http  jezebel com,104,1.0
http  techcrunch com,83,1.0
http  seasonvar ru,88,1.0
http  moviepilot com,106,1.0
http www terraluzseguros com.br,56,0.0
http  serverfault com,90,1.0
https  myspace com,117,1.0
http  motthegioi vn,109,1.0
http  pikabu ru,91,1.0
http  depositphotos com,110,1.0
http  kenh14 vn,111,1.0
http  akhbarelyom com,115,1.0
http  persianblog ir,247,1.0
http  grantland com,87,1.0
http  alwafd org,90,1.0
http  fanpage gr,232,1.0
http  distractify com,87,1.0
http  distractify com,87,1.0
http appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify8 eu-id3 net,198,0.0
http  thenextweb com,126,1.0
http www martin-busker de,153,0.0
http  pastehtml com,40,0.0
http ns303913 ovh net,85,0.0
http  maybank2u com.my,190,1.0
http  bdnews24 com,94,1.0
http  metro co.uk,114,1.0
http  nesn com,95,1.0
http  duckduckgo com,89,1.0
http  stackoverflow com,120,1.0
http  genius com,188,1.0
http online.citicard.com.eca2xa2163 agencja-em pl,81,0.0
http  slashdot org,85,1.0
http  askubuntu com,109,1.0
http appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify6 srv-woa1 com,200,0.0
http  pastehtml com,40,0.0
http  babal net,148,1.0
http  seekingalpha com,129,1.0
http  1337x to,89,1.0
http  nesn com,89,1.0
http  extratorrent cc,88,1.0
http update-account-amaz brushstroked co.za,98,0.0
http couchtuner eu com,93,1.0
http  emgn com,96,1.0
http  mashable com,85,1.0
http  extratorrent cc,113,1.0
http www gswzmb com,98,0.0
http  mic com,116,1.0
http  serverfault com,85,1.0
http  distractify com,87,1.0
http  allegro pl,118,1.0
http  ringring vn,90,1.0
http  pikabu ru,124,1.0
http  genius com,106,1.0
https spreadsheets google com,99,0.0
https  uproxx com,94,1.0
http  comicbook com,90,1.0
http www 520168 cn,110,0.0
http  correios com.br,134,1.0
http  elcomercio pe,156,1.0
http  bigcinema tv,105,1.0
http  slashdot org,94,1.0
http www bizhostireland com,109,0.0
http  nymag com,94,1.0
http  kotaku com,110,1.0
http noticias uol com.br,108,1.0
http appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify3 id-app7 net,199,0.0
http  distractify com,87,1.0
http  gtconcept com.ua,154,0.0
http  depositphotos com,83,1.0
http  wpengine com,99,1.0
http www onlinebusiness university,94,0.0
http  plarium com,98,1.0
http online.citicard.com.fefulpoxtc agencja-em pl,89,0.0
http  thenextweb com,94,1.0
http  yourlust com,90,1.0
http  mashable com,108,1.0
http  emgn com,94,1.0
http  tobogo net,112,1.0
http  vnexpress net,99,1.0
https  twitter com,371,1.0
http  distractify com,104,1.0
http  pastehtml com,40,0.0
http  icicibank com,98,1.0
http  correios com.br,86,1.0
https  medium com,100,1.0
http  thechive com,99,1.0
http  olx co.id,103,1.0
http  udn com,222,1.0
http  thenextweb com,106,1.0
http  elcomercio pe,132,1.0
http  buzzfil net,130,1.0
http  io9 com,92,1.0
http  fazenda gov.br,116,1.0
http  plarium com,91,1.0
http  atwiki jp,118,1.0
http us.battle.net.login.en ooweb asia,130,0.0
http  otomoto pl,88,1.0
http  khabaronline ir,84,1.0
http  steamcommunity com,111,1.0
http svlgqxo4td advicebangkae com,40,0.0
http  elitedaily com,124,1.0
http  thenextweb com,84,1.0
http www gswzmb com,99,0.0
http  techcrunch com,114,1.0
http www realshamballabracelets co.uk,88,0.0
http  clien net,84,1.0
http  fishki net,93,1.0
http  mic com,95,1.0
http  pastehtml com,40,0.0
http  distractify com,87,1.0
http  teespring com,111,1.0
http  distractify com,87,1.0
http drive-google-com fanalav com,69,0.0
http  pitchfork com,85,1.0
http appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify6 id8-eu net,198,0.0
http www dpcinema mx,95,0.0
http  akhbarelyom com,115,1.0
http www radarking com.cn,118,0.0
http  pastehtml com,40,0.0
http  jezebel com,157,1.0
http  tunein com,102,1.0
http  olx co.id,105,1.0
http  dropbooks tv,107,1.0
http  kenh14 vn,97,1.0
http  censor net.ua,89,1.0
http  torcache net,132,1.0
http  qz com,95,1.0
http  distractify com,87,1.0
http  vnexpress net,102,1.0
http  plarium com,94,1.0
https  paytm com,214,1.0
http  fanpage gr,228,1.0
http  olx ua,86,1.0
http  otomoto pl,88,1.0
http  mentalfloss com,91,1.0
http  mediaset it,98,1.0
http  emgn com,86,1.0
http www com-turning com,78,0.0
http  cox com,100,1.0
http  motherless com,95,1.0
http  nesn com,120,1.0
http  nypost com,90,1.0
http www sunrisechiropractic org,100,0.0
http  buzzfil net,123,1.0
http  codepen io,90,1.0
http  sfglobe com,93,1.0
http  io9 com,95,1.0
http  torcache net,134,1.0
http www pirazzoliwines com,103,0.0
http www naylorantiques com,68,0.0
http  correios com.br,140,1.0
http  dealnews com,85,1.0
http  livetv sx,92,1.0
http www nkdmaritime co.uk,51,0.0
http www zjxedu com,114,0.0
http  torcache net,123,1.0
http  distractify com,87,1.0
http  extratorrent cc,115,1.0
http  superuser com,105,1.0
http  grantland com,99,1.0
http  web de,93,1.0
http  olx in,92,1.0
http  ck101 com,86,1.0
http  wikiwiki jp,106,1.0
http  tinnhanh360 net,84,1.0
http  1-2-show com,37,0.0
http  katproxy com,169,1.0
http  thenextweb com,102,1.0
http  telegraf com.ua,116,1.0
http  askubuntu com,107,1.0
http pltt21-idwj99zkwi bilimelektrik com,51,0.0
http  yourlust com,96,1.0
http  pitchfork com,95,1.0
http appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify2 eu-id3 com,198,0.0
https  medium com,163,1.0
http  motthegioi vn,95,1.0
http  olx ro,98,1.0
http www froveleditorial com.mx,97,0.0
http  hubpages com,104,1.0
http  torcache net,164,1.0
http  motthegioi vn,110,1.0
http  correios com.br,125,1.0
http www pirazzoliwines com,80,0.0
http paypal.update.account.cgi-bin7b465d564f5468f56456l4654846t ivnpunjab in,116,0.0
http  askubuntu com,84,1.0
http  emgn com,93,1.0
http www soundwaveinc org,67,0.0
http  bdnews24 com,99,1.0
http  olx ro,90,1.0
http  udn com,147,1.0
http  mic com,115,1.0
http  filehippo com,86,1.0
http  icicibank com,110,1.0
http www prayfrjapan com,89,0.0
http  pastehtml com,40,0.0
http  deadspin com,84,1.0
http  codecanyon net,100,1.0
http  bleacherreport com,99,1.0
http  persianblog ir,83,1.0
http  superuser com,101,1.0
http  torcache net,128,1.0
http  shshide com,112,0.0
http  kenh14 vn,105,1.0
http  superuser com,117,1.0
http friends-webcam-4u1 blogspot com,39,0.0
http appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify9 id-app7 co.uk,201,0.0
http  metro co.uk,100,1.0
http  tunein com,100,1.0
http  kenh14 vn,102,1.0
http  mashable com,83,1.0
http  teespring com,116,1.0
https  medium com,92,1.0
http  xvideo-jp com,122,1.0
http  interpark com,119,1.0
http www smartafonster se,43,0.0
http  torcache net,141,1.0
http www lascreches cl,75,0.0
http  kenh14 vn,85,1.0
http  torcache net,145,1.0
http  bleacherreport com,96,1.0
http www chao-yue net,126,0.0
http  babal net,132,1.0
http  censor net.ua,86,1.0
http  ringring vn,87,1.0
http  torrentdn com,103,1.0
http  otomoto pl,115,1.0
http tibla.com.eu interia pl,94,0.0
http  pastehtml com,40,0.0
http www china-otty com,39,0.0
http  askubuntu com,90,1.0
http www sumocoal com,64,0.0
http  tunein com,118,1.0
http  jezebel com,156,1.0
http  mic com,104,1.0
http  kenh14 vn,122,1.0
http www pret im,52,0.0
http  pastehtml com,40,0.0
http  graphicriver net,88,1.0
http www skuexpress com,109,0.0
http  momoshop com.tw,142,1.0
http  sourceforge net,185,1.0
http  torcache net,161,1.0
http  ap org,91,1.0
http  mixi jp,126,1.0
http  serverfault com,112,1.0
http  neurocirugiacompleja cl,73,0.0
http  techcrunch com,123,1.0
http www ceoglobal org,56,0.0
http  sfglobe com,107,1.0
http noticias uol com.br,105,1.0
http  loanproz net,40,0.0
http  mic com,113,1.0
http  themeforest net,90,1.0
https  medium com,134,1.0
http  bestblackhatforum com,100,1.0
http  smallseotools com,89,1.0
http  correios com.br,126,1.0
http  lginfosolucoes com.br,42,0.0
http  ap org,138,1.0
http creditigratisxhabbo myblog it,81,0.0
http  mirtesen ru,135,1.0
http www webagencymarketing it,83,0.0
http  mic com,114,1.0
http us.battle.net.en ffweb asia,104,0.0
http  interpark com,136,1.0
http  distractify com,87,1.0
http www h16 ru,50,0.0
http  tunein com,89,1.0
http  pikabu ru,100,1.0
http  qz com,93,1.0
http  tune pk,91,1.0
http www agepoldf com.br,92,0.0
http  redigitando2012 com,47,0.0
http  emgn com,89,1.0
http  greenant de,70,0.0
http  tunein com,90,1.0
http  sprint com,184,1.0
http  censor net.ua,139,1.0
http  olx pl,86,1.0
http noticias uol com.br,84,1.0
http  nypost com,84,1.0
http espn go com,104,1.0
http  extratorrent cc,89,1.0
http  extratorrent cc,100,1.0
http  clien net,94,1.0
http  pornsharing com,86,1.0
http  mic com,109,1.0
http  superuser com,105,1.0
http  twitter com,227,1.0
http  web de,147,1.0
http  grantland com,112,1.0
http  xhamster com,84,1.0
http  docscanadapage com,172,0.0
http  kienthuc net.vn,103,1.0
https  instagram com,242,1.0
http video20968 timcelularvideos com,39,0.0
http  techcrunch com,96,1.0
http  buzzfil net,147,1.0
http  deadspin com,86,1.0
http  xhamster com,97,1.0
http  elitedaily com,83,1.0
http www smxszz com,105,0.0
http  techcrunch com,106,1.0
http  censor net.ua,111,1.0
http  torcache net,132,1.0
http  tinnhanh360 net,92,1.0
http  putlocker is,92,1.0
http  distractify com,87,1.0
http  askubuntu com,84,1.0
http  ringring vn,98,1.0
http  udn com,177,1.0
http  atwiki jp,94,1.0
http  hidden-angel org.uk,51,0.0
http  himado in,98,1.0
http online.citicard.com.ngqgur9err agencja-em pl,81,0.0
http  mic com,118,1.0
http  buzzfil net,183,1.0
http www pfadfinder-rachtig de,89,0.0
http  searchengineland com,92,1.0
http drive-google-com fanalav com,69,0.0
http us.battle.net.ok qqweb asia,53,0.0
http  qz com,100,1.0
http  jezebel com,84,1.0
http  ringring vn,87,1.0
http  wpengine com,84,1.0
http  torcache net,159,1.0
http www midea-0512 com,119,0.0
http  bleacherreport com,110,1.0
http  megogo net,89,1.0
https  variety com,112,1.0
http  tobogo net,110,1.0
https  myspace com,83,1.0
http  nypost com,89,1.0
http  emgn com,84,1.0
http esporte uol com.br,83,1.0
http  putlocker is,92,1.0
http  twitter com,253,1.0
http  serverfault com,102,1.0
http  202.150.216.211 ,41,0.0
http  castillatelecom com,56,0.0
http  lifehacker com,111,1.0
http  olx co.id,86,1.0
http  kizi com,91,1.0
https  www gov.uk,89,1.0
http  ecnavi jp,101,1.0
http www roselyncoaches co.uk,236,0.0
http  steamcommunity com,89,1.0
https  twitter com,317,1.0
http www midea-0512 com,115,0.0
http  kienthuc net.vn,89,1.0
https spreadsheets google com,125,0.0
https  chaturbate com,84,1.0
http  twitter com,280,1.0
http  askubuntu com,87,1.0
http  distractify com,87,1.0
http www 2all co.il,50,0.0
http  themeforest net,104,1.0
http  babal net,136,1.0
http  torcache net,134,1.0
http  censor net.ua,138,1.0
http www anaboliccookingreview net,102,0.0
http  nguyentandung org,107,1.0
https  lastpass com,1517,1.0
http abcnews go com,93,1.0
http  absolutesintube com,41,0.0
http  babal net,360,1.0
http  olx co.id,111,1.0
http  shziang cn,115,0.0
http  ap org,119,1.0
http www google co.ma,264,0.0
http  hollywoodlife com,83,1.0
http  allsystems cl,65,0.0
http  tinnhanh360 net,97,1.0
http  tunein com,97,1.0
http  nesn com,92,1.0
http  babal net,93,1.0
http  buzzfil net,141,1.0
http  codepen io,115,1.0
http home comcast net,48,0.0
http  allegro pl,119,1.0
http  mic com,113,1.0
http store jeweler gr,60,0.0
http  extratorrent cc,89,1.0
http www lyonsandpakchar com,63,0.0
http  tunein com,110,1.0
http  variety com,101,1.0
http  babal net,161,1.0
http www evasion91 com,92,0.0
http  bleacherreport com,103,1.0
http  worldoftanks ru,108,1.0
http  mashable com,88,1.0
http  olx in,100,1.0
http  censor net.ua,96,1.0
http us.diablo.net.login.xml sc-ueo in,51,0.0
http  tinnhanh360 net,89,1.0
http  kickass to,98,1.0
http  bleacherreport com,98,1.0
http  olx in,88,1.0
http  correios com.br,120,1.0
http  depositphotos com,103,1.0
http  putlocker is,121,1.0
http us.battle.net.login.en ppweb asia,106,0.0
http appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify0 eu-id3 com,198,0.0
http  mashable com,92,1.0
https  twitter com,275,1.0
http  kakaku com,90,1.0
http  mxkp322ochat com,70,0.0
http  smallseotools com,90,1.0
http  www nhs.uk,91,1.0
http  motthegioi vn,89,1.0
http  qz com,84,1.0
http  indianexpress com,102,1.0
http  caixa gov.br,86,1.0
http www.billing obunshabluegrassenglishandculture com,91,0.0
http  otomoto pl,86,1.0
http  hubpages com,87,1.0
http  teespring com,101,1.0
http www margocosmeticsro com,52,0.0
http  slashdot org,90,1.0
http eu.diablo.net.mx rc-web in,44,0.0
http  olx ua,84,1.0
http  kenh14 vn,113,1.0
http  syosetu com,96,1.0
http  extratorrent cc,104,1.0
http drive-google-com fanalav com,69,0.0
http  ecnavi jp,88,1.0
https  twitter com,206,1.0
http  wikimapia org,332,1.0
http  pastehtml com,40,0.0
http  correios com.br,92,1.0
http  motthegioi vn,99,1.0
http www vighnahartainn in,39,0.0
http  babal net,96,1.0
http  askubuntu com,83,1.0
http us.battle.net.en rrweb asia,54,0.0
http  genius com,300,1.0
https  paytm com,96,1.0
http  grantland com,99,1.0
http  mic com,103,1.0
http fifa11utduplicationform kk5 org,39,0.0
http distrimarsanitarios soydg com,92,0.0
http  pitchfork com,87,1.0
http  tobogo net,108,1.0
http  thenextweb com,94,1.0
http  kienthuc net.vn,101,1.0
http  olx ua,93,1.0
http  pikabu ru,103,1.0
http home comcast net,48,0.0
https  medium com,86,1.0
http appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify8 id-app7 co.uk,201,0.0
http  distractify com,87,1.0
http  motthegioi vn,163,1.0
http  extratorrent cc,114,1.0
http  babal net,331,1.0
http  extratorrent cc,100,1.0
http www filedocs me,43,0.0
http  nypost com,91,1.0
http  babal net,158,1.0
http  techcrunch com,87,1.0
http  torcache net,140,1.0
http  askubuntu com,90,1.0
http www mayfairfoods in,80,0.0
https  medium com,135,1.0
http  kienthuc net.vn,91,1.0
http  sfglobe com,119,1.0
http  extratorrent cc,221,1.0
http  emgn com,86,1.0
http  ap org,108,1.0
http  interpark com,129,1.0
http abcnews go com,90,1.0
http  mirtesen ru,158,1.0
http  stackoverflow com,123,1.0
http  nymag com,83,1.0
http  ap org,94,1.0
http  nebiera ge,42,0.0
http  momoshop com.tw,123,1.0
http www hsqxx com,103,0.0
http  grantland com,83,1.0
http  thenextweb com,157,1.0
http  tobogo net,105,1.0
http  steamcommunity com,89,1.0
http  nypost com,100,1.0
http  mylust com,96,1.0
http  mashable com,85,1.0
http  deadspin com,85,1.0
http  grantland com,115,1.0
http  interpark com,135,1.0
http  caixa gov.br,88,1.0
http  bleacherreport com,121,1.0
http  thenextweb com,124,1.0
http  perezhilton com,96,1.0
http  extratorrent cc,117,1.0
http  distractify com,87,1.0
http  torcache net,137,1.0
http  mic com,83,1.0
http  kienthuc net.vn,108,1.0
http  olx ro,108,1.0
http  lifehacker com,86,1.0
http  kenh14 vn,96,1.0
http  depositphotos com,99,1.0
http  extratorrent cc,179,1.0
http www pirazzoliwines com,103,0.0
http  nymag com,137,1.0
http appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify9 id-app7 net,199,0.0
http  mediaset it,102,1.0
http  bigcinema tv,141,1.0
http  grantland com,118,1.0
http  distractify com,87,1.0
http  bestblackhatforum com,95,1.0
http appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify3 id8-eu net,198,0.0
https  medium com,108,1.0
http  distractify com,87,1.0
http  onedio com,87,1.0
http  mic com,118,1.0
http  olx ro,116,1.0
http  yourlust com,88,1.0
http  katproxy com,88,1.0
http online.citi.com.raplaw84adscgxvmhbbgouzwwn1oqe bucspray gr,81,0.0
http steamonline e-monsite com,56,0.0
http www webmacgem com,90,0.0
http  extratorrent cc,102,1.0
http  web de,92,1.0
http  indianexpress com,121,1.0
http  torcache net,167,1.0
http  mic com,103,1.0
http www dagenhamunitedfc co.uk,97,0.0
http  tunein com,93,1.0
http  akfjsh com,94,0.0
http  allrecipes com,90,1.0
http  akhbarelyom com,120,1.0
http  yourlust com,103,1.0
http www 2all co.il,61,0.0
http  distractify com,87,1.0
http  bestblackhatforum com,171,1.0
http www prayfrjapan com,89,0.0
http  mediaset it,100,1.0
http  depositphotos com,140,1.0
http updatepaypal.c0m.uk.d4ps1s5u3xo5t2c6v2kn3fz7c9y5u2v5u2rf3o5x1x0.zfc6v3dx2s5j9uk1xble4efc1m3dxk21k3v5ch95den4m39d1sv2h balihoo gr,255,0.0
http  qz com,94,1.0
http  io9 com,90,1.0
http  tunein com,87,1.0
http www allprodad com,47,0.0
https  84.203.152.12 ,93,0.0
http  olx ua,85,1.0
http  hotchocolate com.ua,54,0.0
http www floraldzign co.za,64,0.0
http  pikabu ru,85,1.0
http  torcache net,139,1.0
http  motthegioi vn,87,1.0
http  web de,93,1.0
http  akhbarelyom com,115,1.0
https  medium com,104,1.0
http  elitedaily com,100,1.0
http  tobogo net,107,1.0
http  xhamster com,84,1.0
http  sfglobe com,94,1.0
http  extratorrent cc,131,1.0
http  atwiki jp,90,1.0
http  bdnews24 com,92,1.0
http  kotaku com,166,1.0
http  torcache net,125,1.0
http  ecnavi jp,106,1.0
http www aristaautomech com,70,0.0
http www ejshomeorganizing com,42,0.0
http  thenextweb com,94,1.0
http abc go com,112,1.0
http  sourceforge net,100,1.0
http  pinterest com,178,1.0
http  wikiwiki jp,100,1.0
http  themeforest net,86,1.0
http  techcrunch com,84,1.0
http  serverfault com,108,1.0
http  olx co.id,91,1.0
http  kienthuc net.vn,88,1.0
http  codecanyon net,92,1.0
http  mylust com,88,1.0
http  censor net.ua,106,1.0
http  thenextweb com,127,1.0
http  correios com.br,98,1.0
http  diply com,121,1.0
http www 5to15 com,39,0.0
http  metro co.uk,120,1.0
http blog powerhealthclub com,99,0.0
http  1337x to,97,1.0
http  nesn com,95,1.0
http  twitter com,298,1.0
http  mylust com,97,1.0
http  censor net.ua,131,1.0
